26.6267,8.86796,black
58.2624,70.3194,black
44.6479,40.2484,black
79.1361,73.9929,black
21.1472,40.5613,black
94.8571,53.9227,black
5.85511,15.8754,black
29.4285,13.0138,black
94.1759,86.0023,black
0.722301,17.8858,black
21.9968,23.5844,black
67.3441,73.6397,black
96.2599,70.8834,black
70.3928,71.3341,black
74.7978,84.3687,black
31.6968,14.0398,black
41.4422,34.5576,black
34.9376,0.496105,black
12.9424,23.7734,black
30.4327,3.1866,black
94.6217,67.6943,black
77.0128,85.1611,black
82.1307,76.9413,black
20.3311,26.8798,black
59.2598,91.6119,black
66.0901,88.6399,black
68.5722,60.7904,black
44.6995,29.8199,black
51.9775,90.146,black
25.6774,4.40694,black
15.9931,34.2488,black
42.1715,23.8401,black
30.066,44.8427,black
4.46923,45.1075,black
29.2543,6.10586,black
41.6568,20.5267,black
79.8983,57.0368,black
76.0793,62.3925,black
34.0753,25.6719,black
23.1032,16.957,black
40.6447,9.10348,black
94.4985,85.4844,black
65.3688,87.946,black
69.7469,61.5784,black
10.778,31.1367,black
20.6342,45.1896,black
20.4706,22.7187,black
4.05271,4.30759,black
0.438233,47.3402,black
68.7592,90.3755,black
12.8639,23.4562,black
94.1518,50.7804,black
70.5453,63.8331,black
76.5833,57.279,black
70.1149,53.1469,black
46.9748,20.7333,black
61.559,58.2757,black
83.525,52.6429,black
92.1644,98.5954,black
77.0402,79.841,black
14.1295,15.6387,black
22.4713,5.15507,black
22.1952,44.1882,black
44.7052,1.33188,black
30.9707,14.8039,black
81.8208,61.794,black
58.728,93.3648,black
87.1199,63.8591,black
73.5474,91.9934,black
70.2099,74.0789,black
13.3922,36.1415,black
45.743,40.7949,black
28.9503,1.60933,black
60.9871,82.9928,black
72.2842,70.3018,black
82.8394,76.3011,black
64.6446,51.3867,black
97.0443,71.1223,black
71.8058,73.7461,black
56.8635,88.8167,black
91.5348,68.9326,black
48.8503,19.9391,black
61.2179,95.1449,black
63.8596,96.861,black
2.20791,27.4291,black
4.83153,1.81834,black
97.0892,63.2564,black
71.4079,99.8663,black
91.3982,87.4894,black
15.1814,46.4591,black
42.1087,13.4123,black
18.9487,48.1753,black
5.37719,44.7109,black
14.8429,31.0738,black
8.05284,24.4198,black
71.1513,94.0256,black
7.00198,34.2697,black
52.4147,86.8964,black
77.8167,93.0201,black
7.14938,33.7452,black
60.4389,56.4628,black
19.7995,47.2831,black
8.32696,21.2994,black
21.5883,30.8527,black
91.3781,90.812,black
36.2133,44.4613,black
54.1705,77.446,black
34.1503,10.5543,black
74.9711,57.5794,black
0.459709,2.86808,black
79.1255,73.4124,black
70.3627,67.8218,black
1.3336,36.9648,black
55.2496,67.9112,black
84.6218,50.6447,black
30.1099,9.64215,black
23.3213,44.7863,black
93.5098,81.7019,black
77.979,60.001,black
58.6463,99.1475,black
83.3088,63.6178,black
10.935,27.6173,black
52.3232,66.5982,black
16.3717,5.48683,black
0.525695,12.7804,black
26.1437,15.5064,black
70.0826,79.2211,black
84.9236,60.8396,black
81.0989,94.1277,black
98.9916,66.4025,black
43.5243,9.65097,black
75.5968,70.1953,black
86.0479,91.8428,black
40.6706,46.7953,black
95.1387,56.4517,black
70.7278,68.7419,black
49.0658,7.19464,black
21.3981,46.0477,black
55.871,81.7869,black
97.133,94.2776,black
40.5916,13.2118,black
76.9546,88.9361,black
64.6107,69.7593,black
49.2181,47.2908,black
79.7656,72.1389,black
30.2987,26.7555,black
20.6471,14.4665,black
80.6389,63.0719,black
4.29886,48.1537,black
54.2398,85.5017,black
58.2111,95.2579,black
48.395,36.3368,black
19.4211,42.4718,black
98.1335,98.5767,black
90.2633,78.015,black
62.7811,55.5391,black
89.851,67.0897,black
5.20551,3.07789,black
33.4386,26.5358,black
16.6659,4.37149,black
28.3776,24.8823,black
14.8793,25.0154,black
0.338873,37.8162,black
48.5556,17.8251,black
53.6971,87.5616,black
98.6513,97.1015,black
50.1552,58.0813,black
4.97241,36.9379,black
16.5122,47.0291,black
24.0533,23.1508,black
84.3351,94.4445,black
74.6116,62.169,black
16.4439,49.7163,black
21.2151,18.239,black
68.4391,92.1935,black
57.5133,62.4551,black
28.4857,29.231,black
38.9343,2.00597,black
61.1731,54.2705,black
36.6754,10.5305,black
94.4976,63.8796,black
46.9904,32.1209,black
88.7978,73.651,black
62.3656,58.3643,black
66.6756,83.7311,black
34.8292,5.76272,black
12.3769,38.1556,black
54.6722,92.6026,black
96.2809,53.9237,black
18.4593,46.933,black
39.5741,6.76517,black
66.9351,77.3771,black
73.0173,72.1342,black
31.8829,0.112686,black
99.1782,91.8376,black
32.5558,22.6483,black
37.8192,36.5413,black
56.8419,58.0313,black
61.3652,54.3901,black
97.2009,63.0414,black
85.6159,88.9229,black
49.2245,33.0053,black
36.2837,3.45712,black
9.63482,8.42065,black
2.46844,32.0619,black
31.1679,16.1726,black
90.5298,98.1675,black
72.8397,69.5637,black
65.5716,71.0775,black
70.7738,79.8492,black
18.7489,16.9013,black
5.81106,37.3213,black
60.2322,75.4875,black
21.2392,14.3299,black
69.5795,82.9783,black
29.6022,31.4419,black
32.3165,6.50747,black
39.7065,1.72428,black
86.5236,50.4105,black
39.0702,23.3783,black
99.3667,98.4997,black
4.03652,47.8654,black
82.1913,65.1629,black
32.7704,7.25648,black
7.18252,29.9796,black
67.8707,82.2566,black
88.7435,94.5048,black
24.9766,9.02358,black
5.34283,13.6973,black
35.18,36.5722,black
37.3786,13.3929,black
70.0164,50.2179,black
87.9066,62.4656,black
20.3433,10.8263,black
10.6053,36.6414,black
23.5276,9.85287,black
61.0487,81.3984,black
59.581,99.9101,black
53.5021,63.8624,black
75.8678,85.4112,black
29.419,6.60889,black
51.8503,72.9651,black
72.0281,80.3489,black
32.3808,46.8057,black
11.6122,8.42972,black
4.06353,12.1633,black
58.502,52.0999,black
88.6083,55.9725,black
89.8563,92.1523,black
53.5417,96.354,black
41.6722,29.3909,black
20.0171,29.0064,black
22.6596,7.73956,black
7.71384,32.9352,black
84.1025,57.8386,black
81.115,70.3046,black
71.549,67.4854,black
68.8586,71.1306,black
87.6558,77.4838,black
42.9437,27.5786,black
33.8936,18.2148,black
77.112,92.5305,black
23.7948,41.4259,black
12.2631,28.7836,black
62.2225,73.2321,black
51.484,84.0327,black
23.0952,37.2808,black
55.9118,61.774,black
8.40022,19.3327,black
56.3526,80.2418,black
81.3498,68.8129,black
64.958,53.4498,black
19.8635,30.0912,black
36.6615,44.2657,black
22.7508,47.1246,black
56.11,70.1551,black
47.7447,29.0427,black
5.78589,22.3852,black
38.5814,20.2061,black
96.7254,83.2192,black
62.6495,75.266,black
85.159,72.6242,black
28.8775,44.0144,black
37.741,36.6399,black
23.0335,20.3925,black
98.3857,83.1811,black
69.3444,92.1203,black
71.3894,80.8674,black
56.8224,98.6871,black
3.40125,24.7392,black
36.1377,17.1563,black
12.8376,36.2284,black
3.60134,8.5768,black
39.7247,44.1562,black
73.4169,85.6417,black
6.47781,36.1507,black
48.6608,45.0713,black
99.3558,88.9304,black
38.9696,28.0976,black
29.4844,47.0133,black
70.0175,99.4368,black
24.682,6.22793,black
24.2095,36.2655,black
26.845,2.32124,black
44.0792,16.7949,black
96.4028,70.1931,black
92.218,78.7397,black
55.455,66.7344,black
90.7306,60.6893,black
67.8956,54.341,black
36.9928,29.1012,black
31.8032,35.0529,black
93.0078,55.3385,black
77.9544,94.9367,black
42.0696,6.91445,black
96.7881,62.2333,black
33.8864,43.4805,black
26.9289,21.1317,black
78.9888,67.4929,black
55.9169,65.8614,black
95.727,88.1859,black
6.92625,32.1427,black
74.7565,80.9932,black
67.1,92.1493,black
56.6936,80.1718,black
14.8174,37.8168,black
96.952,80.8854,black
30.3419,20.4812,black
96.1317,62.0491,black
21.5652,45.6942,black
93.8723,54.1384,black
7.80884,7.3586,black
95.0271,69.7239,black
9.85037,18.8311,black
79.3219,85.9365,black
53.3157,68.8779,black
43.6224,82.5202,white
38.809,79.324,white
76.7102,46.9991,white
24.0689,89.7769,white
36.2753,72.4856,white
27.7614,75.1902,white
58.0704,18.5631,white
3.12923,68.3282,white
48.0834,66.8726,white
40.3844,54.411,white
33.2592,64.4035,white
69.3492,36.6343,white
17.0896,99.997,white
34.5922,70.6045,white
34.166,82.9573,white
91.5388,30.2489,white
17.1214,52.3018,white
19.3373,62.4865,white
96.6212,0.475118,white
46.1039,77.5371,white
73.4878,21.2396,white
21.5335,79.4802,white
57.057,26.99,white
32.3566,83.0791,white
59.0393,39.5376,white
12.0142,89.9643,white
27.6718,53.0843,white
71.914,41.8549,white
75.5146,1.89042,white
29.0159,50.0863,white
68.5802,11.2195,white
30.8792,79.1401,white
23.891,85.5888,white
69.878,15.5007,white
44.5182,62.8262,white
64.6046,9.69567,white
51.2014,32.361,white
24.9177,64.5051,white
37.5285,58.4276,white
20.6143,78.5474,white
63.37,30.4882,white
53.5503,10.0197,white
15.336,92.5116,white
33.3781,77.8826,white
74.41,28.9149,white
33.6756,76.8709,white
63.6688,37.113,white
82.0112,47.3539,white
17.8481,96.0544,white
15.1676,54.0645,white
88,15.1651,white
56.8013,32.4211,white
8.75587,55.6407,white
70.4571,21.4903,white
35.8108,90.8647,white
11.5318,69.99,white
26.0125,88.5462,white
83.7499,44.4682,white
75.0068,11.8603,white
88.3579,33.1013,white
64.0914,29.3001,white
15.6899,54.4018,white
32.3413,52.084,white
39.3268,62.5083,white
82.7063,27.5095,white
29.6071,75.3354,white
37.0989,84.5778,white
38.5176,50.1424,white
57.8293,38.6349,white
32.7275,75.361,white
90.1822,29.5571,white
41.594,80.6353,white
56.4303,19.4885,white
38.6694,53.9718,white
50.4965,25.1138,white
74.8513,32.1164,white
74.5714,3.76385,white
96.4131,30.3918,white
14.3513,53.6385,white
11.5186,50.2551,white
74.4369,22.7985,white
20.8144,75.8302,white
24.9744,51.846,white
57.4192,31.9447,white
71.1025,45.2952,white
10.0812,53.3218,white
31.3876,78.338,white
92.8287,41.2335,white
59.8705,12.0651,white
49.6647,87.2467,white
81.5781,43.1496,white
60.4664,1.84175,white
79.0571,36.5739,white
74.8586,1.73089,white
38.4793,84.4853,white
43.8757,95.7407,white
89.2296,19.613,white
60.2365,5.5588,white
89.4365,11.8785,white
36.1839,64.2652,white
53.0281,6.16721,white
98.2018,36.8282,white
84.5147,28.7875,white
7.17395,83.5094,white
36.2519,97.588,white
35.1238,84.6552,white
20.9413,71.2043,white
89.9286,41.5946,white
0.698699,93.1265,white
76.7739,1.98382,white
29.3802,73.077,white
87.325,31.1909,white
82.3484,15.5075,white
37.4543,85.2899,white
74.8499,26.9521,white
39.9915,90.255,white
93.1655,26.5706,white
42.7686,85.3652,white
36.1352,93.5458,white
5.88539,82.3568,white
5.88942,98.6515,white
20.2493,62.9252,white
57.3073,27.7017,white
43.699,82.933,white
8.88124,92.9461,white
73.3927,16.6917,white
36.8625,64.6606,white
6.068,81.3094,white
9.07508,91.3359,white
54.6981,31.2863,white
89.5124,44.3957,white
83.2461,14.2716,white
6.26398,76.7052,white
21.9706,79.4679,white
25.925,58.6073,white
40.1798,61.5888,white
35.7842,61.352,white
39.0013,85.4077,white
88.9676,45.1891,white
81.1448,33.8306,white
82.2252,8.51685,white
6.32639,89.3582,white
26.6863,52.7175,white
67.131,1.41357,white
94.4915,26.7827,white
24.1606,64.2817,white
35.0991,69.3671,white
69.974,9.70728,white
48.8717,73.9346,white
32.9963,75.7398,white
83.1762,17.5012,white
42.6678,91.0822,white
60.5893,18.9431,white
57.7125,43.5446,white
89.7668,29.5074,white
66.5945,21.3397,white
65.6676,38.0588,white
37.3915,97.532,white
43.8733,66.8924,white
87.7969,24.7502,white
11.5913,87.2526,white
85.7254,14.0081,white
29.2645,50.9845,white
26.2604,80.3446,white
44.3121,92.5652,white
97.8698,25.5174,white
2.3948,96.9613,white
20.8484,56.5562,white
36.6028,53.1001,white
85.0064,23.7427,white
6.37994,91.989,white
40.9576,58.5039,white
94.7449,34.0987,white
22.2861,99.4179,white
4.75659,68.1116,white
13.1855,55.5456,white
70.4347,3.96263,white
38.4885,55.7155,white
36.2164,97.5225,white
8.75689,96.6406,white
25.5661,89.9624,white
41.2618,58.0171,white
3.74367,68.8287,white
78.1344,16.247,white
8.79032,81.2737,white
11.4783,57.6447,white
1.06913,83.6647,white
27.1813,93.0324,white
20.075,76.4557,white
10.7286,74.7671,white
12.704,72.1261,white
55.8692,7.06927,white
73.5579,7.06377,white
34.0175,90.4038,white
40.8185,52.7844,white
32.2181,97.1393,white
35.8314,79.8676,white
5.42195,52.4462,white
74.8508,31.9554,white
7.97376,83.8203,white
69.9782,28.4192,white
22.9094,73.3,white
70.8782,23.9347,white
10.3404,69.1378,white
78.0798,23.6391,white
93.3478,16.3436,white
54.2399,29.8197,white
57.5897,34.3707,white
44.6139,82.8788,white
84.6512,14.274,white
59.3417,8.74435,white
5.32935,90.6387,white
3.89807,55.0627,white
39.4765,91.9103,white
89.3526,1.59408,white
13.0738,74.1225,white
44.6772,95.7767,white
21.5094,72.7253,white
11.298,84.8998,white
22.1905,64.4259,white
85.4332,37.8654,white
12.8502,92.666,white
67.0872,8.80116,white
23.1663,70.5901,white
20.9023,89.9412,white
61.2318,48.5035,white
99.5021,27.4886,white
98.9775,46.4604,white
36.5554,99.1561,white
14.6064,71.9801,white
78.2489,45.6975,white
99.1486,35.5212,white
77.5035,48.4577,white
14.5859,81.8153,white
28.7476,94.8058,white
60.3067,35.1053,white
46.8134,66.7875,white
41.6624,76.2773,white
8.87825,55.2321,white
76.7465,6.75123,white
37.2109,57.4937,white
29.2864,51.8194,white
84.9158,11.8268,white
49.7875,86.0627,white
92.164,5.63702,white
34.7183,81.0178,white
79.6152,35.4435,white
74.1655,36.1953,white
27.8785,51.3261,white
9.8112,71.8582,white
78.4669,42.6527,white
95.4843,9.17478,white
27.3417,93.0291,white
66.1345,27.1167,white
43.4867,52.6122,white
39.4183,59.8749,white
99.6317,12.4145,white
12.78,56.7014,white
88.7765,26.9707,white
6.01682,98.3945,white
58.5833,24.9952,white
3.79207,95.1125,white
10.3533,74.3072,white
39.9159,51.1656,white
53.7711,45.5111,white
38.5668,71.3279,white
18.2828,56.8064,white
85.1276,40.5425,white
96.4331,33.5978,white
53.6677,25.9097,white
88.7617,46.5985,white
13.9741,85.4367,white
51.3993,23.1433,white
23.1035,78.0909,white
65.0747,16.2593,white
86.8159,25.0034,white
34.7779,97.5376,white
33.0646,77.1878,white
29.3769,84.7867,white
27.9682,67.6765,white
85.7824,43.1675,white
15.1102,65.3944,white
6.09951,94.7488,white
96.2792,44.3247,white
84.2147,41.2927,white
50.76,8.66782,white
58.2442,11.7317,white
42.0528,65.388,white
15.5242,86.6654,white
55.2819,7.46812,white
14.9374,86.6962,white
6.02549,88.8069,white
43.2518,98.1384,white
48.9855,89.8204,white
34.258,81.3458,white
1.34552,52.0083,white
42.0575,76.7147,white
43.3189,73.6243,white
96.2173,25.1178,white
20.7442,77.5125,white
20.2427,70.6991,white
94.4313,22.7391,white
46.9244,63.6805,white
36.5656,97.9963,white
61.3785,6.17269,white
65.3448,28.1564,white
95.6306,17.5803,white
88.3753,2.60636,white
63.1806,38.827,white
44.3799,82.5309,white
0.680373,85.7983,white
33.4832,76.8513,white
44.8022,65.1274,white
94.0273,43.6776,white
97.8592,49.6503,white
44.1689,58.3221,white
12.0494,52.3654,white
82.7361,30.2097,white
74.6287,40.253,white
58.6822,33.895,white
58.5088,43.8837,white
57.4876,10.3351,white
5.71041,86.05,white
22.9534,56.4738,white
98.9017,10.0553,white
26.4695,92.1326,white
50.9116,32.559,white
4.55839,73.3432,white
87.5814,8.99156,white
36.896,63.2749,white
92.8358,9.05659,white
8.81093,55.7882,white
23.862,99.0819,white
85.4289,32.8695,white
1.50757,99.8425,white
25.8464,66.1815,white
72.1256,21.9353,white
8.85035,56.8488,white
86.2005,35.1928,white
45.1568,90.277,white
54.7736,3.44985,white
97.1439,13.7272,white
86.8318,38.023,white
48.8421,93.7943,white
59.0906,3.47105,white
73.1447,3.4843,white
11.0463,91.3281,white
47.1467,63.7572,white
45.552,89.0064,white
61.6871,17.9336,white
11.4983,80.0322,white
8.25708,91.2283,white
1.90099,79.0941,white
8.72258,81.2521,white
41.4125,60.953,white
44.2025,90.0323,white
85.6215,2.74939,white
37.4841,64.0057,white
1.90141,50.9481,white
1.99514,61.1337,white
58.5342,11.0976,white
79.9097,23.6482,white
68.1604,1.74534,white
29.8115,82.6806,white
53.5085,49.2611,white
17.4707,51.2553,white
53.2258,22.6208,white
38.8161,94.5293,white
22.9595,55.5974,white
13.0771,62.5691,white
7.63998,90.1076,white
87.0478,16.8293,white
64.515,3.90883,white
61.7067,32.264,white
33.7687,92.0883,white
16.5548,70.4747,white
50.9961,8.63809,white
95.3713,23.0404,white
93.2901,40.9384,white
79.1717,10.6553,white
49.4276,71.6173,white
1.36719,83.4031,white
24.0215,70.6559,white
43.7881,74.468,white
91.3219,1.23676,white
46.9213,69.5746,white
82.4151,0.600636,white
36.2645,52.1463,white
46.6428,51.9814,white
4.00685,82.7915,white
4.2023,51.1788,white
44.5642,94.1638,white
97.0176,16.239,white
10.9654,71.4243,white
49.4967,68.5283,white
92.5428,36.2877,white
67.2137,3.3947,white
42.3362,89.8087,white
75.4407,34.4131,white
73.2356,44.2655,white
40.9951,57.4665,white
38.4892,54.1687,white
27.3126,97.6396,white
83.4462,39.238,white
47.0745,50.2711,white
14.5238,77.1235,white
10.029,58.7253,white
30.296,68.8743,white
98.3454,13.4535,white
7.76885,98.5234,white
26.2521,83.9058,white
64.3343,7.18327,white
95.4206,5.28893,white
61.6215,23.4658,white
21.3614,78.5434,white
89.3801,38.1693,white
32.3031,79.7725,white
85.3496,36.0366,white
12.1565,55.6015,white
75.0045,40.803,white
47.2668,96.8085,white
30.2545,69.781,white
19.1787,54.0768,white
93.3363,26.7766,white
66.7619,35.5768,white
75.14,5.37225,white
97.2796,44.3574,white
42.791,56.1998,white
30.2634,97.0202,white
85.4623,9.02707,white
73.437,23.1177,white
64.1092,6.41453,white
31.4808,60.5635,white
34.5828,79.9632,white
83.0135,36.8936,white
91.6665,12.502,white
62.9248,17.76,white
35.9389,68.7749,white
15.3499,94.6997,white
4.96253,73.1359,white
81.3969,4.05046,white
1.20272,94.4057,white
44.1463,71.6152,white
65.2011,30.507,white
30.5872,93.6674,white
91.1394,7.87348,white
22.5032,68.7714,white
32.4165,94.4204,white
32.9771,70.4525,white
10.8666,80.7958,white
75.5167,5.59166,white
2.41277,98.4432,white
55.8168,35.9342,white
41.9831,62.9422,white
57.7641,41.3607,white
67.435,47.7513,white
7.58536,92.2699,white
57.1053,30.5226,white
10.5906,53.6405,white
31.7615,81.5036,white
0.320705,85.9281,white
78.5716,34.9295,white
65.8449,38.0161,white
39.0634,51.0274,white
20.9427,72.4421,white
59.2366,46.9398,white
96.655,36.0889,white
94.111,16.1677,white
82.4513,45.8746,white
17.5436,74.4621,white
94.9024,35.153,white
8.24863,97.7473,white
98.4369,28.378,white
28.0215,67.6443,white
13.5918,75.2203,white
90.1693,29.0036,white
43.0882,75.9272,white
1.43928,58.9011,white
83.4043,8.74121,white
32.0461,86.8586,white
72.6784,3.40467,white
97.0237,11.951,white
0.727913,55.7876,white
37.9231,75.5349,white
12.7695,61.6722,white
7.75614,67.8338,white
89.5252,1.45417,white
61.0947,23.0603,white
80.6123,33.0986,white
61.8534,46.6373,white
14.0467,94.6895,white
40.1866,96.7543,white
97.3219,25.7648,white
89.0107,4.90499,white
59.9968,9.68632,white
1.87503,61.3741,white
77.2226,15.6371,white
69.4693,45.4333,white
4.01435,55.3069,white
81.1342,23.8662,white
